gene	gene_signal	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
CLEC7A	0.5262	1.127	4.374	0	1.127	0	0	2.448	0.799
CLEC9A	0.563	0.527	1.1	0	0	0.527	0	0.573	0
CLGN	0.5825	0	7.686	0	0	0	5.184	1.036	1.466
CLHC1	13.0185	4.721	57.103	0	0	4.721	1.441	2.258	48.682
CLIC1	0.7414	3.479	32.06	0	0	3.479	0	0	28.581
CLIC3	0.5296	0	2.122	0	0	0	0.521	0	1.601
CLIC4	0.5468	2.507	28.278	0	0	2.507	1.796	7.224	16.75
CLIC5	0.7102	0	5.696	0	0	0	2.111	0.423	3.162
CLIC6	0.71	0	2.248	0	0	0	0	0.963	1.285
CLINT1	1.8633	0	25.852	0	0	0	1.251	0	24.601
CLIP1	0.7568	1.34	15.006	0	0	1.34	0.862	0.71	12.093
CLIP2	1.8778	0.929	12.105	0	0	0.929	6.809	0.613	3.753
CLIP3	0.6445	0.268	9.968	0	0	0.268	0.492	2.178	7.03
CLIP4	1.0206	0	17.792	0	0	0	8.712	2.206	6.874
CLK1	3.1844	2.638	73.276	0	0	2.638	1.935	0	68.703
CLK2	0.5671	7.353	70.936	0	0.739	6.614	15.701	2.22	45.662
CLK3	0.7558	0	10.154	0	0	0	1.321	3.986	4.847
CLK4	0.9009	0	95.356	0	0	0	0	0.398	94.958
CLMN	0.6923	0.489	9.894	0	0	0.489	1.708	0.543	7.154
CLMP	0.7673	0	10.527	0	0	0	0.419	0	10.108
CLN3	8.4913	1.91	27.326	0.846	0	1.064	5.75	5.473	14.192
CLN5	0.6782	0.398	13.735	0	0	0.398	3.859	1.886	7.592
CLN6	5.0937	1.008	5.806	0	0.604	0.405	0	0.899	3.899
CLN8	0.6331	0.54	3.192	0.54	0	0	0.805	0.388	1.46
CLNK	0.8265	0	6.333	0	0	0	2.195	0	4.138
CLNS1A	2.1559	24.125	88.879	8.375	0	15.749	27.455	0	37.299
CLOCK	0.8187	0	3.504	0	0	0	3.504	0	0
CLP1	3.3923	14.92	72.591	0	0	14.92	0	0	57.671
CLPB	0.3842	0.295	8.867	0	0	0.295	0	0	8.573
CLPP	1.0133	3.092	45.851	0	0	3.092	0.75	0.895	41.113
CLPS	0.8156	0.458	10.069	0	0	0.458	0.81	0.52	8.281
CLPSL2	0.8068	1.754	16.085	0	0	1.754	0.332	0	14
CLPTM1	0.5283	2.143	15.402	0	0	2.143	5.189	0	8.07
CLPTM1L	0.4957	0	11.447	0	0	0	0.328	2.875	8.245
CLPX	2.5891	12.182	62.816	0	0	12.182	1.538	0	49.096
CLRN1	0.7563	0	7.391	0	0	0	4.547	0	2.844
CLRN2	0.6607	0	5.204	0	0	0	1.427	0	3.777
CLRN3	4.4642	1.118	10.551	0	1.118	0	2.637	1.306	5.489
CLSPN	0.6859	7.415	43.456	0	0	7.415	0.509	0	35.532
CLSTN1	1.3042	0.401	33.062	0	0	0.401	0	0	32.661
CLSTN2	0.6224	0	2.877	0	0	0	1.254	0	1.623
CLSTN3	1.1437	0	2.011	0	0	0	0.917	0	1.094
CLTA	0.5191	9.09	247.205	0	1.182	7.908	13.553	6.781	217.781
CLTB	0.2818	14.627	29.174	0	0	14.627	3.681	0.742	10.124
CLTC	0.7375	0	45.156	0	0	0	9.073	1.446	34.637
CLU	6.5807	0.762	3.297	0	0	0.762	0	0.523	2.012
CLUAP1	0.8529	3.992	19.302	0	0	3.992	1.521	0.59	13.199
CLUH	0.6956	0	36.86	0	0	0	6.615	0.294	29.951
CLVS1	2.6594	0	5.616	0	0	0	0	1.584	4.031
CLVS2	1.7506	0	3.442	0	0	0	0.534	2.908	0
CLYBL	0.8342	2.26	18.704	0	0	2.26	6.337	5.308	4.799
CMA1	1.0075	0.476	4.133	0.476	0	0	2.793	0.864	0
CMAS	0.842	0	14.432	0	0	0	4.778	0	9.654
CMBL	8.8804	0.571	5.443	0	0	0.571	2.218	0.848	1.806
CMC1	0.8461	0	13.432	0	0	0	11.201	0	2.23
CMC2	0.7192	0	8.723	0	0	0	4.636	1.739	2.348
CMC4	4.9571	0	12.538	0	0	0	0	2.254	10.284
CMIP	7.7951	0	24.112	0	0	0	4.026	0	20.086
CMKLR1	0.8884	0	3.536	0	0	0	0.407	0.954	2.175
CMPK1	0.7336	1.268	8.251	0	0	1.268	0	0	6.983
CMPK2	0.7925	0.6	3.53	0	0.6	0	2.929	0	0
CMSS1	0.571	1.367	6.26	0	0.924	0.443	1.967	1.416	1.51
CMTM2	1.7042	1.532	2.892	0	1.075	0.457	1.36	0	0
CMTM3	0.9146	0	7.127	0	0	0	2.896	0	4.231
CMTM4	1.225	0	2.202	0	0	0	0	0	2.202
CMTM5	0.704	0	3.084	0	0	0	1.329	0	1.755
CMTM6	0.911	4.51	44.909	3.213	0	1.297	7.767	8.101	24.531
CMTM7	2.2129	1.934	22.288	0	0	1.934	0.497	0	19.857
CMTM8	1.0878	0	12.137	0	0	0	2.588	0	9.549
CMTR1	1.6009	8.877	31.244	0	0	8.877	3.066	0.633	18.668
CMTR2	5.017	0.597	20.299	0	0	0.597	6.914	10.838	1.95
CNBD2	1.5142	3.493	22.709	2.674	0	0.819	9.858	0	9.358
CNBP	0.7282	4.232	86.09	0	0	4.232	1.911	0	79.947
CNDP1	0.6524	0	4.968	0	0	0	2.231	0.958	1.779
CNDP2	0.7576	1.08	8.534	0	1.08	0	6.263	0	1.19
CNEP1R1	0.9769	11.625	75.625	0	0	11.625	1.788	4.166	58.046
CNFN	2.7039	0	8.253	0	0	0	1.3	1.253	5.699
CNGA1	0.8378	0.686	6.742	0	0.686	0	5.264	0.368	0.423
CNGA2	0.9167	0	0.282	0	0	0	0	0.282	0
CNGA3	1.2217	0	9.887	0	0	0	2.273	0.423	7.191
CNGA4	2.8121	0	7.659	0	0	0	2.691	2.567	2.401
CNGB3	0.9781	0	3.252	0	0	0	0	2.422	0.83
CNIH1	1.0781	0	14.208	0	0	0	0	2.121	12.087
CNIH2	0.6521	0.336	1.387	0	0	0.336	0	0	1.051
CNIH3	0.6459	0	5.558	0	0	0	2.064	1.442	2.053
CNIH4	1.4352	2.724	68.777	0	0	2.724	5.855	10.57	49.628
CNKSR1	0.9056	0	8.022	0	0	0	0	0.962	7.06
CNKSR2	6.8264	0	0	0	0	0	0	0	0
CNKSR3	4.871	1.206	9.115	0	0.602	0.604	2.558	1.83	3.52
CNN1	0.6105	1.237	16.554	0	0	1.237	0.743	0.625	13.948
CNN2	1.3958	1.888	7.79	0	0	1.888	0	1.452	4.45
CNN3	0.8683	1.98	10.982	0	0	1.98	0	1.25	7.752
CNNM1	0.5821	0	8.883	0	0	0	0.845	3.774	4.263
CNNM2	0.7714	2.187	7.844	0	1.449	0.739	2.166	0.506	2.984
CNNM3	0.8374	4.479	17.022	0	0	4.479	0	0.768	11.775
CNNM4	1.2974	0	3.064	0	0	0	0	2.69	0.374
CNOT1	0.8122	0.48	20.531	0	0	0.48	0	2.638	17.412
CNOT10	0.7709	0.924	19.089	0	0	0.924	5.126	0	13.039
CNOT11	1.4836	0.265	23.051	0	0	0.265	2.79	0.38	19.617
CNOT2	0.7782	0.423	21.537	0	0	0.423	3.102	0	18.013
CNOT3	0.7813	0	57.028	0	0	0	0	0.481	56.547
CNOT4	0.6243	0.55	23.845	0	0	0.55	3.102	2.894	17.299
CNOT6	1.4602	0.61	15.661	0	0	0.61	5.237	1.831	7.984
CNOT6L	0.5953	0	3.125	0	0	0	1.409	1.717	0
CNOT7	1.2441	1.69	6.718	0.845	0	0.845	0.827	0.564	3.637
CNOT8	0.7428	9.156	73.475	0	0	9.156	1.859	0	62.46
CNOT9	0.6338	13.18	244.714	0	0	13.18	0	42.644	188.891
CNP	0.6686	1.947	30.864	0	0	1.947	4.777	0	24.141
CNPPD1	0.8468	1.207	12.385	0	0	1.207	0	0.501	10.676
CNPY1	0.807	0	0.56	0	0	0	0	0	0.56
CNPY2	1.0215	2.593	35.273	0	0	2.593	1.557	0	31.122
CNPY3	0.8706	1.92	11.676	0.868	0	1.052	0	0	9.756
CNPY4	0.6585	3.732	44.342	0	0	3.732	6.051	4.19	30.369
CNR1	0.6568	0	0.456	0	0	0	0.456	0	0
CNR2	0	3.905	70.307	0	0	3.905	8.167	0	58.235
CNRIP1	0.7161	0	3.81	0	0	0	2.631	1.179	0
CNST	0.6456	2.073	66.557	0	0	2.073	0	2.925	61.559
CNTD1	0.9896	0	3.135	0	0	0	0	0	3.135
CNTF	0.8252	1.456	6.927	0	0	1.456	0	0	5.471
CNTFR	1.4529	0	1.257	0	0	0	0	0.498	0.758
CNTLN	0.7892	0	4.117	0	0	0	0.593	0.997	2.527
CNTN1	0.8956	0	5.212	0	0	0	3.416	0.423	1.373
CNTN2	1.4699	0.217	4.643	0	0	0.217	1.412	0	3.014
CNTN3	0.7125	0	1.69	0	0	0	1.268	0	0.423
CNTN4	1.0683	0	5.949	0	0	0	0.845	0.634	4.47
CNTN5	0.7896	0.423	3.199	0	0.423	0	1.931	0	0.845
CNTN6	0.8453	0.423	2.825	0	0.423	0	0	0.853	1.55
CNTNAP1	1.1028	0	5.691	0	0	0	0	2.109	3.582
CNTNAP2	0.6165	0	6.689	0	0	0	0	1.404	5.286
CNTNAP3	0.9548	0	6.36	0	0	0	1.097	2.687	2.576
CNTNAP4	4.4713	0	7.095	0	0	0	2.525	1.109	3.462
CNTNAP5	0.9503	0	1.972	0	0	0	0.564	0	1.409
CNTRL	0.8725	0	67.457	0	0	0	16.02	0.868	50.57
CNTROB	0.8005	1.478	13.42	0	0	1.478	0.252	0.386	11.305
COA3	1.0558	0	4.556	0	0	0	0	0	4.556
COA4	0.6218	2.162	24.415	0	0	2.162	0.839	8.749	12.665
COA5	0.847	1.552	27.8	0	0	1.552	4.465	13.283	8.5
COA7	0.9995	11.288	65.368	0	0	11.288	0.476	2.456	51.149
COASY	0.6608	0	2.043	0	0	0	0	0	2.043
COBL	0.8481	0	3.802	0	0	0	1.502	2.3	0
COBLL1	0.8846	0	2.949	0	0	0	1.111	0.704	1.134
COCH	0.6853	0	9.46	0	0	0	1.016	5.4	3.045
COG1	1.7615	0	10.313	0	0	0	4.446	0	5.867
COG2	0.7684	0	32.618	0	0	0	11.365	9.439	11.814
COG3	0.9226	4.085	14.443	0	0	4.085	2.187	0.607	7.563
COG4	0.8026	0	459.512	0	0	0	11.781	7.438	440.293
COG5	2.4785	0	37.386	0	0	0	3.26	5.525	28.601
COG6	3.3797	0	3.765	0	0	0	0	2.604	1.161
COG7	1.051	0.973	7.247	0	0	0.973	1.543	1.008	3.723
COG8	1.0973	9.237	50.389	0	0	9.237	6.431	1.928	32.794
COIL	0.8588	7.45	44.942	0.559	0	6.891	4.196	3.033	30.263
COL10A1	0	1.409	5.352	0	1.409	0	0	1.272	2.671
COL11A1	0.4361	0	0.423	0	0	0	0	0	0.423
COL11A2	0.6412	1.094	5.632	0	0	1.094	0.456	0	4.082
COL12A1	0.7183	0.845	5.995	0	0	0.845	1.268	2.614	1.268
COL13A1	0.8709	0	2.194	0	0	0	0.337	0	1.857
COL14A1	1.9373	0.835	7.141	0	0	0.835	0.702	0.49	5.115
COL15A1	0.6234	0	5.64	0	0	0	2.508	1.421	1.711
COL16A1	0.645	0	4.946	0	0	0	1.528	0	3.418
COL18A1	2.1496	0	7.078	0	0	0	2.401	1.55	3.127
COL19A1	0.7975	0	2.756	0	0	0	0	2.756	0
COL1A1	0.9475	0	2.43	0	0	0	0	1.893	0.538
COL1A2	1.0233	0	3.256	0	0	0	0.491	2.343	0.423
COL20A1	0.7369	0.595	1.615	0	0	0.595	0.598	0	0.423
COL22A1	0.7287	0	1.938	0	0	0	0.601	0.527	0.809
COL23A1	0.3381	0	7.663	0	0	0	2.888	2.601	2.173
COL24A1	4.1458	0.546	4.813	0	0	0.546	1.468	0.972	1.827
COL25A1	3.2262	0	5.609	0	0	0	1.521	2.218	1.87
COL26A1	0.6502	0	6.06	0	0	0	2.481	0	3.579
COL27A1	0.844	0	1.962	0	0	0	0.404	0	1.558
COL28A1	0.7629	0	1.422	0	0	0	0.577	0	0.845
COL2A1	0.4046	0	2.765	0	0	0	0.85	0.394	1.522
COL3A1	6.2119	0	0.423	0	0	0	0	0	0.423
COL4A1	1.5551	0	4.817	0	0	0	0	2.295	2.522
COL4A2	0.6822	0	0.417	0	0	0	0	0	0.417
COL4A3	0.7045	2.058	2.99	0.738	1.321	0	0	0	0.932
COL4A3BP	1.5849	7.598	94.115	0	0	7.598	0	3.635	82.882
COL4A4	0.8419	0	4.531	0	0	0	1.636	0	2.896
COL4A5	0.9385	0	1.381	0	0	0	0	1.381	0
COL4A6	3.8208	0	2.587	0	0	0	0	0	2.587
COL5A1	0.8138	0	2.763	0	0	0	1.176	0	1.587
COL5A2	2.6185	0.423	4.122	0	0.423	0	0	2.854	0.845
COL5A3	6.0555	0	11.402	0	0	0	3.821	0	7.581
COL6A1	0.761	0	1.507	0	0	0	1.507	0	0
COL6A2	0.6801	0	2.669	0	0	0	2.227	0	0.442
COL6A3	1.9307	0	5.998	0	0	0	3.978	0	2.021
COL6A5	0.8805	0	4.027	0	0	0	0.909	0.485	2.633
COL6A6	0.9259	0	11.86	0	0	0	3.643	2.115	6.102
COL7A1	5.7056	1.222	1.222	0	0	1.222	0	0	0
COL8A1	0.8109	0.776	5.16	0	0.776	0	3.962	0	0.423
COL8A2	1.1311	0.413	5.01	0	0	0.413	1.105	0.726	2.767
COL9A1	0.8982	0.423	13.275	0	0	0.423	0	8.177	4.675
COL9A2	0.7624	0.476	7.678	0.476	0	0	0	0	7.201
COL9A3	3.635	0.425	3.126	0.425	0	0	0	0	2.701
COLEC10	0.7936	0	1.127	0	0	0	0.845	0.282	0
COLEC11	2.6138	0.569	5.104	0	0	0.569	1.736	0.937	1.862
COLEC12	2.5884	1.127	4.214	0.282	0	0.845	0	1.671	1.416
COLGALT1	0.8593	2.09	51.235	0	0	2.09	0	5.356	43.789
COLGALT2	3.7378	0.654	5.969	0	0	0.654	3.896	0	1.419
COMMD1	0.9614	0.37	15.149	0	0	0.37	4.075	1.236	9.467
COMMD10	0.6086	4.698	12.348	0	0	4.698	2.836	0.818	3.997
COMMD2	0.612	1.514	31.259	0	0.986	0.527	0	5.865	23.881
COMMD3	3.6461	0	2.113	0	0	0	0	0	2.113
COMMD3-BMI1	0.8671	0	0	0	0	0	0	0	0
COMMD4	0.5365	0.404	12.833	0	0.404	0	1.62	0.758	10.052
COMMD5	0.679	4.688	31.694	0.652	0	4.036	6.123	4.264	16.618
COMMD7	0.6883	7.198	27.288	0	0	7.198	3.442	0.99	15.658
COMMD8	0.7652	3.197	23.128	0	0	3.197	1.369	14.483	4.078
COMMD9	1.0265	1.407	22.91	0	0	1.407	2.143	10.758	8.602
COMP	0.8418	0	4.803	0	0	0	1.958	0	2.845
COMT	2.4596	0.3	1.76	0	0	0.3	0	0	1.459
COMTD1	0.711	2.171	20.157	0	0	2.171	9.92	0.903	7.162
COPA	5.5203	4.465	215.076	2.019	0	2.446	0	14.591	196.02
COPB1	3.2152	0.282	11.727	0	0.282	0	1.981	0.845	8.619
COPB2	0.7092	0	19.863	0	0	0	0.353	0	19.51
COPE	0.657	7.884	129.282	0	0	7.884	4.716	4.228	112.454
COPG1	0.8816	7.656	77.841	0	0	7.656	7.803	1.301	61.081
COPG2	2.8569	0	1.102	0	0	0	0	0	1.102
COPRS	0.7405	0.478	4.848	0	0	0.478	0.575	0.978	2.818
COPS3	0.7245	1.823	26.015	0	0	1.823	0.573	0.547	23.073
COPS4	1.7949	3.704	80.789	0	0	3.704	12.759	0	64.326
COPS5	0.7324	1.214	16.104	0	0	1.214	2.457	0.963	11.47
COPS6	0.7946	1.141	23.376	0	0	1.141	0	0	22.235
COPS7A	0.7672	2.179	39.296	0	0	2.179	5.842	0	31.274
COPS7B	0.634	9.272	39.08	0	0	9.272	0	4.28	25.528
COPS8	0.8792	0.485	20.673	0	0	0.485	3.905	1.701	14.581
COPZ1	0.9822	4.147	87.968	0	0	4.147	0.641	2.815	80.365
COPZ2	0.5992	0.891	10.685	0	0	0.891	2.525	0	7.268
COQ10A	0.7865	1.65	28.186	0	0	1.65	2.631	0	23.905
COQ10B	0.5018	0.405	33.19	0	0	0.405	7.211	3.952	21.621
COQ2	1.9576	0	8.007	0	0	0	0.284	0	7.723
COQ3	0.765	2.569	23.165	0	0	2.569	6.701	0.368	13.527
COQ4	0.7554	5.106	68.056	0	0	5.106	0	2.41	60.539
COQ5	0.7308	7.146	68.666	0.541	0	6.605	3.321	0	58.199
COQ6	0.7162	10.942	41.548	0.539	0	10.403	0.551	12.03	18.025
COQ7	0.7678	0.686	33.982	0	0.686	0	12.499	2.312	18.486
COQ9	1.4118	7.349	79.324	0	0	7.349	1.852	2.832	67.292
CORIN	0	1.142	3.467	0	1.142	0	0.952	0	1.373
CORO1A	2.6936	1.708	47.893	0	0	1.708	2.854	0	43.331
CORO1B	4.3722	0	11.971	0	0	0	0.649	0.948	10.374
CORO1C	0.5923	1.208	13.059	0	0	1.208	4.903	0	6.947
CORO2A	0.6194	2.545	24.474	0	0	2.545	8.462	1.908	11.559
CORO2B	0.8677	0	8.831	0	0	0	1.422	0	7.41
CORO6	0.7555	0	1.984	0	0	0	0	0	1.984
CORO7	2.8467	0	31.912	0	0	0	7.437	1.116	23.358
CORO7-PAM16	2.8467	0	31.912	0	0	0	7.437	1.116	23.358
CORT	0.8828	1.864	10.69	0	0	1.864	0	0	8.826
COTL1	0.8088	0	12.805	0	0	0	1.127	0.456	11.223
COX10	0.8246	0.694	6.167	0	0	0.694	1.276	0.639	3.557
COX11	0.9025	3.59	26.563	0	0	3.59	1.357	12.072	9.544
COX14	0.9994	4.473	31.243	0	0	4.473	2.227	0	24.543
COX15	0.2818	0	4.65	0	0	0	0.495	0	4.155
COX16	0.7764	1.329	18.716	0	1.329	0	7.753	3.295	6.339
COX17	0.9406	2.265	78.35	0	0	2.265	2.464	20.383	53.237
COX18	1.1234	1.121	12.757	0	0	1.121	2.886	0	8.75
COX19	0.939	1.144	11.047	0	0	1.144	0	0	9.903
COX20	2.2011	0.726	22.916	0	0	0.726	4.637	0.694	16.859
COX4I1	0.9302	5.044	126.553	0	0	5.044	0	0	121.509
COX4I2	0.4387	2.496	13.808	0	0.626	1.87	0.682	0.792	9.837
COX5A	0.7551	1.977	189.888	0	0.609	1.368	21.065	3.59	163.256
COX6A1	0.5666	1.972	118.546	0.731	0	1.241	4.126	7.178	105.27
COX6A2	0.7086	0	7.112	0	0	0	2.352	0	4.76
COX6B1	7.7181	2.953	71.01	0	0	2.953	5.179	0	62.878
COX6B2	1.1512	1.128	7.369	0	0	1.128	1.084	0.747	4.41
COX7A1	0.9381	1.031	18.125	0.52	0	0.51	1.139	0	15.955
COX7A2	0.9986	0	38.841	0	0	0	0.527	1.385	36.928
COX7A2L	1.7587	4.186	48.406	0	0	4.186	11.533	0	32.687
COX7B	4.0836	5.197	59.846	0	0	5.197	2.536	2.817	49.295
COX8A	0.8656	13.381	108.626	0	0	13.381	2.404	3.96	88.881
CP	0.5305	0	9.002	0	0	0	5.61	0.423	2.97
CPA1	0.9467	0	4.819	0	0	0	2.137	0.447	2.235
CPA2	4.0179	0.562	8.294	0	0	0.562	0	0	7.732
CPA3	0.7426	0.564	3.119	0	0.564	0	0	0.908	1.647
CPA4	0.6997	0	15.21	0	0	0	2.561	0.313	12.336
CPA5	0.5342	0.423	5.407	0	0	0.423	0	1.091	3.893
CPA6	0.8526	0	6.14	0	0	0	1.983	1.831	2.325
CPB1	4.0455	0.423	1.831	0	0.423	0	0	0.423	0.986
CPB2	0.6707	0.61	6.766	0	0.61	0	3.809	2.348	0
CPD	0.6287	0	3.398	0	0	0	0	1.643	1.755
CPE	0.7576	0.845	4.213	0	0.845	0	0.46	0.845	2.063
CPEB1	0.6878	0	16.736	0	0	0	0	0.482	16.254
CPEB2	0.8816	0	4.515	0	0	0	1.231	2.966	0.319
CPEB3	0.2818	0	2.51	0	0	0	1.271	0	1.24
CPEB4	2.6822	0	37.416	0	0	0	0	0.625	36.792
CPED1	0.8156	0	2.659	0	0	0	0	0.545	2.113
CPLANE2	2.0371	3.206	18.414	0	0	3.206	2.732	0.371	12.105
CPLX1	0.6482	0	2	0	0	0	1.281	0	0.719
CPLX2	0	0	1.238	0	0	0	0	0.354	0.884
CPLX3	0.9935	0	9.141	0	0	0	0	0	9.141
CPLX4	0.2818	0	9.327	0	0	0	2.066	2.975	4.286
CPM	3.0767	0.326	8.513	0	0	0.326	1.057	2.769	4.361
CPN1	0.2818	0.546	8.409	0	0	0.546	2.33	0	5.533
CPN2	2.734	0.474	4.903	0	0	0.474	1.673	0	2.756
CPNE1	1.5255	0.265	17.742	0	0	0.265	1.012	0.275	16.189
CPNE2	4.1686	0	6.461	0	0	0	1.681	2.073	2.706
CPNE3	0.8322	0	6.516	0	0	0	0.735	0.88	4.9
CPNE4	0.5513	0	1.849	0	0	0	0	0	1.849
CPNE5	1.7516	0	4.753	0	0	0	0.736	1.582	2.435
CPNE6	0.8572	0	6.678	0	0	0	0	0.597	6.081
CPNE7	0.7441	0.842	10.962	0	0	0.842	0.934	0	9.185
CPNE8	1.0552	0	6.871	0	0	0	2.248	3.827	0.796
CPNE9	1.0413	0	6.457	0	0	0	0	0.956	5.501
CPOX	0.9761	2.304	4.54	1.488	0	0.816	0	0	2.236
CPPED1	1.4632	0	2.916	0	0	0	0	1.255	1.661
CPQ	1.0109	0	8.474	0	0	0	0.4	3.184	4.89
CPS1	0.7565	0	0	0	0	0	0	0	0
CPSF1	0.7129	0	2.438	0	0	0	0	0.354	2.084
CPSF2	1.3414	21.609	106.773	2.921	0	18.687	4.363	0	80.801
CPSF3	0.7721	3.202	43.551	0	0	3.202	4.345	15.155	20.85
CPSF4	1.9749	17.627	98.073	0	0	17.627	18.809	0	61.637
CPSF4L	0.9417	2.735	20.05	0	0	2.735	1.442	0	15.873
CPSF6	2.3667	0.845	14.777	0	0	0.845	0	1.211	12.721
CPSF7	4.1187	13.436	121.927	2.344	0	11.091	27.352	13.795	67.344
CPT1A	0.7844	0	9.514	0	0	0	0.972	0	8.541
CPT1B	3.9183	2.4	14.292	0	0	2.4	0.901	2.047	8.943
CPT1C	1.0334	1.84	6.393	0	0	1.84	0.262	0	4.291
CPT2	2.1507	0.483	24.848	0	0	0.483	8.493	1.291	14.581
CPTP	0.5449	0	9.512	0	0	0	1.084	0	8.428
CPVL	1.1389	0	3.856	0	0	0	0.331	2.594	0.931
CPXCR1	0.8759	0	4.022	0	0	0	0.423	3.6	0
CPXM1	1.5604	0	14.438	0	0	0	1.06	5.41	7.968
CPXM2	0.6622	0	8.237	0	0	0	4.08	1.408	2.749
CPZ	3.1509	0	3.896	0	0	0	1.033	1.691	1.172
CR1L	1.1892	0.704	15.253	0	0.704	0	2.988	2.711	8.85
CR2	0.7531	0.423	13.237	0.423	0	0	11.382	0.604	0.829
CRABP1	3.5957	0	6.769	0	0	0	0.509	1.244	5.017
CRABP2	0.5239	0.287	3.939	0	0	0.287	0	0	3.653
CRACR2A	1.1669	0.404	7.04	0	0	0.404	2.265	0.823	3.549
CRACR2B	0.7354	0	0	0	0	0	0	0	0
CRADD	0.6183	1.11	5.763	0	0.491	0.619	2.032	2.039	0.583
CRAMP1	0.9866	0	70.366	0	0	0	8.192	0	62.174
CRAT	0.6669	0.323	2.16	0	0	0.323	0	0.815	1.022
CRB1	0.7824	1.041	5.352	0.565	0.476	0	1.242	1.914	1.155
CRB2	1.2068	0	1.951	0	0	0	0.572	0	1.379
CRBN	2.7771	0	5.797	0	0	0	0	0	5.797
CRCP	0.8764	2.589	45.872	0	0	2.589	9.982	0.588	32.713
CREB1	0.6339	4.31	55.467	0	3.864	0.446	5.302	5.377	40.478
CREB3	0.5414	0	15.893	0	0	0	0.731	6.463	8.699
CREB3L1	2.3705	1.73	9.666	0	0	1.73	0	0	7.936
CREB3L2	0.5683	0	2.44	0	0	0	1.231	0	1.209
CREB3L3	0.796	0.405	9.235	0	0	0.405	0.439	0.474	7.916
CREB3L4	0.5947	9.04	56.302	0	1.013	8.027	0	0	47.263
CREB5	0.7681	0	6.005	0	0	0	0	1.085	4.921
CREBBP	0.5093	0.912	1.357	0	0	0.912	0	0	0.445
CREBL2	0.538	0	21.307	0	0	0	1.773	2.135	17.398
CREBRF	0.8358	8.169	36.004	0	0	8.169	0	0	27.836
CREBZF	0.8655	1.334	8.583	0	0	1.334	5.612	0	1.638
CREG1	2.0486	0	9.331	0	0	0	3.657	0	5.673
CREG2	8.7725	0.859	14.76	0	0	0.859	2.459	2.26	9.182
CRELD1	1.0313	1.097	9.794	0	0	1.097	0.64	1.081	6.976
CRELD2	0.617	4.228	18.812	0	0	4.228	4.146	0	10.438
CREM	0.5774	0.423	21.625	0	0	0.423	3.61	0.845	16.747
CRH	4.8872	0	2.952	0	0	0	2.455	0	0.497
CRHBP	6.2486	0.954	8.752	0.586	0	0.368	5.271	0	2.527
CRHR1	0.8846	0	4.275	0	0	0	1.041	0	3.234
CRHR2	9.067	1.345	3.872	0.87	0	0.475	0	0	2.527
CRIM1	0.2818	0	2.208	0	0	0	0.846	0	1.362
CRIP1	0.9265	0	1.707	0	0	0	0	0	1.707
CRIP3	0.7276	3.113	8.734	0	2.105	1.008	0.611	1.849	3.161
CRIPT	0.8052	6.111	21.592	1.622	0	4.489	0	4.515	10.966
CRISP1	3.8883	0.423	2.966	0	0	0.423	0	2.543	0
CRISP2	0.9694	0.423	2.028	0	0.423	0	0.845	0.761	0
CRISPLD1	2.8693	0.564	4.287	0	0.564	0	2.455	0	1.268
CRISPLD2	0.7992	0	7.874	0	0	0	0.338	1.744	5.793
CRK	1.8899	41.131	172.201	0	0	41.131	0	0	131.071
CRKL	2.0583	5.316	59.945	0	0	5.316	15.98	0.595	38.054
CRLF1	0.5689	0.539	7.564	0	0	0.539	0.674	0.706	5.645
CRLF2	0.6203	0	0.578	0	0	0	0.578	0	0
CRLF3	0.7125	6.006	38.793	0	0	6.006	2.314	2.949	27.525
CRLS1	0.6712	3.008	31.435	0	0	3.008	0	2.951	25.475
CRMP1	1.229	0	4.616	0	0	0	0	0	4.616
CRNKL1	0.5296	1.127	24.567	0	0	1.127	0	0	23.44
CRNN	0.4958	0	3.786	0	0	0	1.847	0	1.94
CROCC	0.6825	0.353	2.865	0	0	0.353	0	0	2.512
CROCC2	0.9636	0	2.91	0	0	0	0	1.012	1.898
CROT	0.8778	0	11.964	0	0	0	4.846	3.075	4.043
CRP	3.3455	0	2.048	0	0	0	0.712	0.704	0.632
CRTAC1	0.9899	0.549	6.675	0	0	0.549	0.83	1.749	3.547
CRTAM	2.6049	0	6.495	0	0	0	1.853	2.059	2.582
CRTAP	0.8558	3.11	26.53	1.363	0	1.747	5.984	0.527	16.909
CRTC1	1.8947	0	3.699	0	0	0	0.917	0	2.782
CRTC2	0.59	4.201	59.309	0	0	4.201	0	0	55.107
CRTC3	8.7521	0	6.255	0	0	0	0	1.965	4.29
CRX	3.1103	2.272	16.092	0.615	0.531	1.127	1.216	0.368	12.235
CRY1	1.0946	0.564	14.14	0.564	0	0	0.836	1.825	10.914
CRY2	1.2378	1.638	8.577	0	0	1.638	0	0	6.939
CRYAA	1.7045	1.065	3.845	0	0	1.065	2.219	0	0.56
CRYAA2	1.7045	1.065	3.845	0	0	1.065	2.219	0	0.56
CRYAB	0.755	0	11.9	0	0	0	1.174	0	10.726
CRYBA1	1.1546	2.092	19.908	0	0	2.092	0	0	17.816
CRYBA2	0.8605	0	1.236	0	0	0	0	0.764	0.472
CRYBA4	2.9845	0	7.395	0	0	0	2.984	0	4.412
