gene	total_signal_0-8	total_signal	LTR_0-8	LINE_0-8	SINE_0-8	LTR	LINE	SINE
CFHR1	0.686	4.707	0	0.686	0	0.625	2.709	0.686
CFI	0	10.355	0	0	0	3.915	0.658	5.781
CFL1	0.429	5.15	0	0	0.429	0	0	4.721
CFL2	2.284	25.886	0	0	2.284	1.149	0	22.453
CFLAR	3.145	36.978	0.471	0	2.674	4.321	2.258	27.254
CFP	0.539	9.223	0	0.539	0	0.985	0	7.699
CFTR	0	4.765	0	0	0	0.18	2.778	1.807
CGA	1.227	13.78	0	0	1.227	3.16	0	9.394
CGGBP1	1.497	8.03	0	0	1.497	0	0	6.533
CGN	0.873	7.933	0	0	0.873	2.125	0	4.935
CGNL1	0	7.84	0	0	0	0	2.567	5.272
CGREF1	1.937	14.095	0	0.571	1.367	2.235	0	9.923
CGRRF1	0.994	24.39	0.994	0	0	3.76	8.429	11.207
CH25H	0	6.164	0	0	0	3.056	0.744	2.364
CHAC1	2.446	18.097	0	0	2.446	2.267	0	13.385
CHAC2	4.786	31.445	0	4.786	0	5.058	14.258	7.344
CHAD	1.315	10.159	0	0	1.315	0	1.927	6.917
CHADL	1.96	14.533	0	0	1.96	0.757	0	11.817
CHAF1A	0.484	13.665	0	0	0.484	2.156	0	11.025
CHAF1B	1.536	27.107	0	0	1.536	5.104	2.976	17.491
CHAMP1	1.563	13.435	0.707	0	0.857	3.828	0.846	7.197
CHAT	1.126	12.891	0	0	1.126	1.93	6.01	3.825
CHCHD1	0.745	15.918	0	0	0.745	0.791	0	14.383
CHCHD10	0.282	6.883	0	0	0.282	0	0.396	6.205
CHCHD2	1.787	11.146	0.518	0	1.269	2.266	0	7.093
CHCHD3	0.39	5.613	0.39	0	0	1.242	0.39	3.59
CHCHD4	0	6.808	0	0	0	1.207	1.104	4.497
CHCHD5	0.249	9.417	0	0	0.249	1.302	2.506	5.36
CHCHD6	0	3.708	0	0	0	0.901	0	2.808
CHCHD7	0	0	0	0	0	0	0	0
CHD1	1.907	29.996	0	0	1.907	13.866	2.284	11.939
CHD1L	0.698	20.482	0	0	0.698	7.776	3.618	8.39
CHD2	0.803	6.751	0	0	0.803	2.236	0.768	2.944
CHD3	0.136	5.424	0	0	0.136	0.622	0	4.666
CHD4	0	3.059	0	0	0	0.234	0	2.825
CHD5	0.163	1.736	0	0	0.163	0	0	1.574
CHD6	0	5.295	0	0	0	0	1.729	3.566
CHD7	0.55	5.969	0	0	0.55	0	2.54	2.879
CHD8	0.124	6.87	0	0	0.124	0	0.251	6.495
CHD9	0.445	27.183	0	0	0.445	1.738	4.406	20.595
CHDH	0	36.564	0	0	0	5.199	12.531	18.834
CHEK1	0.584	12.939	0	0	0.584	1.152	3.512	7.691
CHEK2	0.778	14.234	0	0.102	0.676	2.84	1.414	9.202
CHERP	1.078	7.305	0.421	0	0.657	3.118	0	3.109
CHFR	5.025	20.17	0	0	5.025	6.756	1.32	7.069
CHGA	0	2.685	0	0	0	0	0.914	1.772
CHGB	0	8.484	0	0	0	0.492	1.577	6.415
CHI3L1	0.753	6.826	0	0	0.753	2.468	0	3.605
CHIA	4.629	22.061	0	4.081	0.548	0.877	15.566	0.989
CHIC1	0.335	7.074	0	0	0.335	0	1.508	5.231
CHIC2	0	6.207	0	0	0	0.386	0.393	5.429
CHID1	0	1.25	0	0	0	0	0	1.25
CHIT1	0	8.12	0	0	0	3.421	0	4.699
CHKA	1.386	21.845	0	0	1.386	3.298	1.777	15.385
CHKB	0.54	1.456	0	0	0.54	0	0.279	0.638
CHL1	0	4.856	0	0	0	1.012	1.79	2.053
CHM	0.249	11.773	0	0.249	0	0	6.415	5.109
CHML	0	4.252	0	0	0	0.448	0	3.804
CHMP1A	0	6.319	0	0	0	0	0	6.319
CHMP1B	0	6.255	0	0	0	0	0.737	5.518
CHMP2A	1.351	8.676	0	0	1.351	0	0	7.325
CHMP2B	0	5.286	0	0	0	0	4.021	1.265
CHMP3	1.434	15.825	0.322	0	1.112	4.757	8.048	1.586
CHMP4B	0.515	12.524	0	0	0.515	2.216	0.735	9.058
CHMP4C	0	19.536	0	0	0	9.167	7.33	3.039
CHMP5	0.374	6.514	0	0	0.374	0	1.064	5.075
CHMP6	1.72	11.432	0	0	1.72	3.947	0	5.766
CHMP7	1.221	9.963	0.715	0	0.506	4.394	0	4.348
CHN1	0	15.034	0	0	0	5.82	2.874	6.34
CHN2	0	38.694	0	0	0	10.321	10.694	17.678
CHODL	1.653	14.596	0	1.015	0.638	3.411	4.602	4.931
CHORDC1	0.426	4.996	0.274	0	0.152	1.212	1.048	2.31
CHP1	0.6	11.428	0	0	0.6	0.391	1.259	9.178
CHP2	0	26.219	0	0	0	5.645	1.734	18.84
CHPF	0	1.438	0	0	0	0	0.652	0.787
CHPF2	0	13.078	0	0	0	6.693	1.303	5.082
CHPT1	2.038	53.236	0	0	2.038	0	7.017	44.18
CHRAC1	0.572	4.19	0	0	0.572	1.157	0	2.461
CHRD	0.257	1.912	0	0	0.257	0.499	0	1.156
CHRDL1	0	18.097	0	0	0	3.146	5.266	9.685
CHRDL2	0	20.611	0	0	0	5.825	3.149	11.637
CHRM1	0	21.267	0	0	0	0.981	2.344	17.942
CHRM2	0	4.269	0	0	0	0	1.882	2.386
CHRM3	0	5.893	0	0	0	2.741	0	3.153
CHRM4	0	3.311	0	0	0	0	0	3.311
CHRM5	2.255	8.984	0	1.755	0.5	0	2.641	4.088
CHRNA1	1.844	18.539	0.555	0.346	0.943	5.022	4.599	7.074
CHRNA10	0.871	6.278	0	0.336	0.535	0	0	5.408
CHRNA2	0.402	6.595	0.402	0	0	1.19	0.881	4.121
CHRNA3	0	16.725	0	0	0	7.634	1.282	7.809
CHRNA4	1.32	9.14	0	0	1.32	1.976	3.203	2.641
CHRNA5	0.778	18.413	0	0	0.778	2.694	6.89	8.051
CHRNA6	0	5.29	0	0	0	3.211	1.018	1.061
CHRNA7	0	15.113	0	0	0	4.389	4.547	6.178
CHRNA9	1.536	7.789	0	0	1.536	0.405	0	5.848
CHRNB1	0.214	16.939	0	0	0.214	0.814	2.791	13.119
CHRNB2	0.455	0.455	0	0	0.455	0	0	0
CHRNB3	0	9.112	0	0	0	3.168	2.477	3.468
CHRNB4	0.601	11.06	0	0	0.601	2.052	1.119	7.287
CHRND	0	8.917	0	0	0	0	0	8.917
CHRNE	0	3.118	0	0	0	1.209	0	1.909
CHRNG	0	4.89	0	0	0	0.874	0	4.016
CHST1	0	4.121	0	0	0	0	1.22	2.901
CHST10	0.407	12.881	0.407	0	0	8.221	0	4.253
CHST11	0	2.089	0	0	0	0	0.513	1.575
CHST12	0.451	27.526	0	0	0.451	3.289	4.072	19.714
CHST13	0.432	5.106	0.432	0	0	1.4	1.702	1.573
CHST14	0	2.32	0	0	0	0.39	0	1.931
CHST15	1.578	9.501	0.549	0	1.029	2.056	2.319	3.549
CHST2	0	5.637	0	0	0	2.417	1.907	1.313
CHST3	0.284	7.989	0	0.284	0	1.21	0	6.494
CHST4	0.559	15.043	0	0.559	0	4.03	1.154	9.301
CHST6	3.651	19.521	0.267	0	3.385	2.79	0	13.08
CHST7	0	13.169	0	0	0	9.079	1.317	2.772
CHST8	1.797	27.66	0	0	1.797	7.112	0.9	17.851
CHST9	0	3.928	0	0	0	0	2.385	1.543
CHSY1	1.072	9.587	0	0	1.072	1.339	0	7.175
CHSY3	0	4.742	0	0	0	0	3.221	1.521
CHTF18	0.623	1.285	0	0	0.623	0	0	0.663
CHTF8	0	5.277	0	0	0	0.55	1.577	3.149
CHUK	0.175	7.584	0	0	0.175	0.786	0	6.623
CHURC1	2.096	23.075	0.922	0.435	0.739	5.813	3.271	11.895
CIAO1	1.843	12.368	0	0	1.843	0	0	10.525
CIAO3	0.566	9.651	0	0	0.566	2.863	1.768	4.455
CIAPIN1	1.436	15.293	0	0	1.436	2.333	0	11.524
CIART	1.375	13.189	0	0	1.375	0.544	0.383	10.887
CIB1	0.339	13.896	0	0	0.339	3.007	0	10.55
CIB2	0	9.382	0	0	0	0	2.082	7.3
CIB3	1.355	41.049	0	0	1.355	9.033	8.755	21.906
CIB4	0	5.26	0	0	0	1.472	0	3.789
CIC	0.59	8.309	0.326	0	0.264	0.534	0	7.185
CIDEA	1.166	18.7	0	0	1.166	0.828	1.759	14.946
CIDEB	1.323	15.137	0	0	1.323	2.047	0	11.766
CIDEC	2.435	55.279	0	0	2.435	5.078	3.892	43.875
CIITA	0	12.046	0	0	0	1.207	0.859	9.98
CILP	0	16.231	0	0	0	0	2.419	13.812
CILP2	0.56	6.073	0	0	0.56	0	0	5.513
CINP	0.436	17.662	0	0	0.436	1.232	0	15.994
CIPC	2.387	25.37	0	0	2.387	0	5.016	17.968
CIR1	0	2.631	0	0	0	0	0	2.631
CIRBP	0.524	5.63	0	0	0.524	0	0	5.107
CISD1	2.646	14.058	0	0	2.646	1.794	0	9.618
CISD2	0.25	11.548	0	0	0.25	1.529	0	9.769
CISD3	0	8.999	0	0	0	0	0	8.999
CISH	0	1.907	0	0	0	0	0	1.907
CIT	1.563	22.22	0	0	1.563	10.491	0	10.166
CITED1	0	12.623	0	0	0	0	0	12.623
CITED2	0	2.02	0	0	0	0.899	0.344	0.776
CITED4	1.265	19.283	0	0.566	0.699	3.093	0.495	14.431
CIZ1	0	30.672	0	0	0	0	3.991	26.681
CKAP2	0	9.795	0	0	0	2.507	0	7.288
CKAP2L	1.087	5.617	0	0	1.087	1.43	0	3.1
CKAP4	4.009	19.687	0.523	2.196	1.29	3.149	2.951	9.577
CKAP5	1.56	24.476	0	0.614	0.946	1.328	2.933	18.655
CKB	0	2.42	0	0	0	0	0.42	2
CKLF	0.37	4.81	0	0	0.37	0.857	1.168	2.414
CKM	2.029	13.206	1.781	0	0.248	2.309	0	8.868
CKMT1A	0	3.38	0	0	0	1.136	0	2.245
CKMT1B	0	3.38	0	0	0	1.136	0	2.245
CKMT2	1.252	8.265	0.553	0.698	0	2.608	1.545	2.86
CKS1B	0.55	5.371	0	0	0.55	0.434	0	4.387
CKS2	1.245	5.907	0	0	1.245	0.697	1.259	2.705
CLASP1	0.65	10.657	0	0.253	0.397	1.897	3.391	4.719
CLASP2	1.31	24.859	0	0	1.31	4.843	1.71	16.997
CLCA1	0	2.415	0	0	0	0.788	0.191	1.436
CLCA2	1.273	12.364	1.273	0	0	2.058	5.452	3.581
CLCA4	0	13.233	0	0	0	2.485	3.902	6.8455
CLCC1	5.323	37.311	0.92	0	4.403	9.562	1.661	20.764
CLCF1	0	3.906	0	0	0	0	0	3.906
CLCN1	0	6.04	0	0	0	0	4.595	1.445
CLCN2	2.881	12.516	0	0	2.881	0	0	9.635
CLCN3	0	4.797	0	0	0	0	1.671	3.126
CLCN4	2.653	7.965	0	2.653	0	1.906	0.292	3.114
CLCN5	0	8.434	0	0	0	0	0	8.434
CLCN6	0	4.73	0	0	0	0.857	0.371	3.502
CLCN7	1.515	14.509	0.775	0	0.739	0.853	0.79	11.352
CLCNKA	0.41	8.936	0	0	0.41	2.067	0.289	6.171
CLCNKB	1.06	8.306	0	0	1.06	2.826	0.53	3.891
CLDN1	0	12.68	0	0	0	3.653	0	9.027
CLDN10	0	14.735	0	0	0	7.405	2.427	4.903
CLDN11	0.147	4.934	0	0	0.147	0	0.395	4.393
CLDN12	2.35	10.371	0.362	1.988	0	0.674	2.931	4.416
CLDN14	6.275	21.738	0	0	6.275	6.336	0	9.128
CLDN15	0.86	15.009	0	0	0.86	0.848	0	13.301
CLDN16	0	3.999	0	0	0	0.729	2.689	0.582
CLDN17	0	3.975	0	0	0	1.119	2.573	0.283
CLDN18	0.287	4.78	0	0	0.287	1.805	0	2.688
CLDN19	0	3.828	0	0	0	0.867	0.489	2.471
CLDN2	0	16.271	0	0	0	0.948	6.741	8.582
CLDN20	0.601	7.688	0	0	0.601	1.445	0.535	5.108
CLDN22	0	2.956	0	0	0	0	0	2.956
CLDN23	0	7.662	0	0	0	1.35	4.878	1.434
CLDN24	0	6.135	0	0	0	0.263	0	5.872
CLDN3	0.705	18.645	0	0	0.705	2.439	1.739	13.762
CLDN34	1.021	8.225	0	0.34	0.681	3.803	0	3.4
CLDN4	0	30.186	0	0	0	0.668	0	29.518
CLDN5	0	4.984	0	0	0	0.36	2.402	2.223
CLDN6	0	4.688	0	0	0	0	0	4.688
CLDN7	2.128	32.386	0	0	2.128	5.862	1.826	22.57
CLDN8	0	6.373	0	0	0	1.26	0	5.113
CLDN9	0	7.331	0	0	0	0	0	7.331
CLDND1	0	5.519	0	0	0	1.205	1.949	2.364
CLDND2	0	9.449	0	0	0	0	1.198	8.251
CLEC10A	2.643	22.8375	2.0805	0	0.5625	8.011	3.875	8.309
CLEC11A	0	5.262	0	0	0	0.818	1.089	3.356
CLEC12A	0	12.908	0	0	0	10.9	0	2.009
CLEC12B	0	14.256	0	0	0	1.282	6.223	6.752
CLEC14A	0	6.983	0	0	0	0.508	6.475	0
CLEC16A	0	10.218	0	0	0	1.638	3.187	5.392
CLEC18B	4.837	22.095	0.527	0	4.31	4.399	0	12.858
CLEC1A	0	9.326	0	0	0	2.615	1.616	5.096
CLEC1B	0	5.563	0	0	0	2.365	0	3.198
CLEC2A	0.511	13.131	0.511	0	0	4.823	4.447	3.35
CLEC2L	0.482	13.406	0	0	0.482	5.57	2.343	5.01
CLEC3A	0	18.137	0	0	0	0.819	1.385	15.934
CLEC3B	0.906	9.037	0.657	0	0.249	0.901	0.496	6.734
CLEC4A	1.149	33.505	0	0	1.149	23.926	5.72	2.711
CLEC4C	0.722	7.267	0	0.722	0	1.323	4.138	1.084
CLEC4D	0	10.891	0	0	0	1.834	2.327	6.729
CLEC4E	1.846	10.766	0.573	1.02	0.253	2.222	4.146	2.552
CLEC4F	0.829	7.685	0	0	0.829	2.963	1.138	2.756
CLEC4G	1.447	15.285	0	0.943	0.504	6.449	0.954	6.436
CLEC4M	0	13.971	0	0	0	1.387	3.947	8.638
CLEC5A	0	5.591	0	0	0	0.55	2.623	2.418
CLEC6A	0.778	6.567	0	0.778	0	1.135	2.173	2.481
CLEC7A	1.267	14.96	0	1.267	0	0	7.875	5.818
CLEC9A	0.549	9.704	0	0	0.549	6.171	2.003	0.981
CLGN	0	13.218	0	0	0	6.34	2.821	4.057
CLHC1	0.759	13.258	0	0	0.759	0.303	1.294	10.902
CLIC1	0.812	10.883	0	0	0.812	0	0.255	9.816
CLIC3	0	5.236	0	0	0	1.199	0	4.037
CLIC4	1.891	27.45	0	0	1.891	2.063	10.507	12.989
CLIC5	0	9.165	0	0	0	2.893	2.229	4.042
CLIC6	0	10.342	0	0	0	3.034	3.901	3.408
CLINT1	0	7.841	0	0	0	2.818	0	5.023
CLIP1	1.495	17.965	0	0	1.495	0.36	0.621	15.49
CLIP2	1.532	12.621	0	0	1.532	6.872	0.475	3.742
CLIP3	0.363	13.117	0	0	0.363	2.129	3.458	7.167
CLIP4	1.077	26.216	1.077	0	0	9.758	2.691	12.69
CLK1	2.167	16.989	0	0	2.167	1.713	0	13.109
CLK2	1.775	9.926	0	0.264	1.511	0.788	0.615	6.749
CLK3	0	12.426	0	0	0	1.855	3.946	6.626
CLK4	0	16.668	0	0	0	2.535	1.793	12.339
CLMN	0	12.483	0	0	0	5.244	1.736	5.504
CLMP	0	9.85	0	0	0	0.917	0	8.933
CLN3	2.703	32.674	0.748	0	1.955	5.631	7.448	16.893
CLN5	0.515	5.594	0	0	0.515	1.948	0.492	2.639
CLN6	2.307	11.812	0	1.14	1.168	0	1.428	8.077
CLN8	0.649	4.584	0.333	0	0.316	0.731	0.415	2.791
CLNK	0	13.574	0	0	0	4.762	2.821	5.992
CLNS1A	1.698	10.007	0.395	0	1.303	2.887	0	5.422
CLOCK	0	0.649	0	0	0	0.649	0	0
CLP1	1.563	14.514	0	0	1.563	1.174	0	11.776
CLPB	0.254	5.981	0	0	0.254	0	0.448	5.279
CLPP	0.977	17.222	0	0	0.977	0.309	0.8	15.136
CLPS	1.422	20.297	0	0	1.422	2.315	0.926	15.633
CLPSL2	1.492	16.388	0	0	1.492	0.376	0	14.52
CLPTM1	0.327	4.924	0	0	0.327	0.664	0	3.933
CLPTM1L	0	4.101	0	0	0	0.499	1.435	2.167
CLPX	5.676	56.836	0	0	5.676	0.896	0	50.264
CLRN1	0	5.675	0	0	0	3.936	0	1.739
CLRN2	0	11.663	0	0	0	1.302	1.23	9.131
CLRN3	2.814	38.063	0	2.814	0	4.577	7.456	23.216
CLSPN	1.767	9.544	0	0	1.767	1.17	0	6.607
CLSTN1	1.729	15.577	0	0	1.729	0	3.051	10.796
CLSTN2	0	4.473	0	0	0	2.795	0	1.678
CLSTN3	0	1.218	0	0	0	0.515	0	0.703
CLTA	1.06	14.301	0	0.44	0.62	4.024	1.827	7.39
CLTB	2.299	7.04	0	0	2.299	1.191	1.057	2.493
CLTC	0	10.907	0	0	0	2.672	0.477	7.758
CLU	0	10.37	0	0	0	1.617	2.302	6.451
CLUAP1	0.669	6.568	0	0	0.669	0.94	1.015	3.944
CLUH	0	9.447	0	0	0	1.147	0.421	7.88
CLVS1	0	14.242	0	0	0	0	6.909	7.333
CLVS2	0.396	5.967	0	0.396	0	1.023	4.548	0
CLYBL	1.595	23.235	0	0	1.595	4.392	4.85	12.398
CMA1	0.295	7.078	0.295	0	0	3.608	1.307	1.867
CMAS	0	7.846	0	0	0	3.646	0	4.2
CMBL	0.377	13.438	0	0	0.377	3.265	1.182	8.614
CMC1	0	5.697	0	0	0	3.764	0	1.933
CMC2	0	17.876	0	0	0	9.75	1.416	6.709
CMC4	0	18.992	0	0	0	0	7.226	11.766
CMIP	0	17.378	0	0	0	3.417	0	13.962
CMKLR1	0	10.179	0	0	0	1.292	0.727	8.161
CMPK1	1.128	7.401	0	0	1.128	0.79	0	5.482
CMPK2	1.283	6.856	0	1.283	0	5.573	0	0
CMSS1	1.243	6.82	0	0.82	0.423	2.271	1.958	1.349
CMTM2	3.634	8.365	0	3.036	0.598	3.412	0	1.319
CMTM3	0.369	13.94	0	0	0.369	4.777	0	8.794
CMTM4	0	2.022	0	0	0	0	0	2.022
CMTM5	0	2.572	0	0	0	1.147	0.817	0.608
CMTM6	2.781	21.216	1.785	0	0.996	0.903	3.065	14.467
CMTM7	0.903	12.957	0	0	0.903	0.287	0	11.767
CMTM8	0.44	11.468	0	0	0.44	2.695	0	8.333
CMTR1	3.777	18.307	0	0	3.777	2.179	2.82	9.53
CMTR2	0.765	12.118	0	0	0.765	3.234	4.522	3.596
CNBD2	0.58	9.013	0	0	0.58	5.15	0	3.283
CNBP	0.46	7.321	0	0	0.46	0.306	0	6.555
CNDP1	0.997	10.209	0	0.997	0	3.244	3.503	2.465
CNDP2	0.946	10.898	0	0.946	0	7.639	0	2.313
CNEP1R1	0.964	14.985	0	0	0.964	3.187	2.128	8.706
CNFN	0	9.108	0	0	0	0.622	2.42	6.066
CNGA1	1.285	9.678	0	0.834	0.45	7.36	0.675	0.358
CNGA2	0.316	2.104	0	0.316	0	0	1.789	0
CNGA3	0	7.55	0	0	0	1.074	1.155	5.321
CNGA4	0	11.881	0	0	0	5.715	4.042	2.124
CNGB3	0	12.519	0	0	0	0	7.164	5.355
CNIH1	0	5.296	0	0	0	0	0.84	4.456
CNIH2	0	0.932	0	0	0	0	0	0.932
CNIH3	0	3.124	0	0	0	0.585	1.032	1.507
CNIH4	0.538	12.942	0	0	0.538	1.88	2.186	8.338
CNKSR1	0.704	7.348	0	0	0.704	0	0.312	6.332
CNKSR2	0	4.566	0	0	0	0	1.434	3.132
CNKSR3	1.06	19.152	0	0.637	0.422	8.467	5.043	4.583
CNN1	0.175	15.078	0	0	0.175	0.806	0.449	13.648
CNN2	1.014	7.153	0	0	1.014	0	1.258	4.882
CNN3	0	13.722	0	0	0	0	5.18	8.542
CNNM1	0.838	13.466	0.838	0	0	3.093	6.569	2.966
CNNM2	0.782	4.131	0.28	0	0.503	1.387	0.252	1.71
CNNM3	1.148	7.357	0	0	1.148	0	0.591	5.617
CNNM4	0.265	4.449	0	0	0.265	0	3.03	1.154
CNOT1	0.561	5.15	0	0	0.561	0	0.96	3.629
CNOT10	2.292	25.884	0	0	2.292	6.22	0	17.372
CNOT11	0	9.691	0	0	0	3.428	1.53	4.733
CNOT2	0.583	13.749	0	0	0.583	1.049	0	12.117
CNOT3	0	11.235	0	0	0	0.786	0.348	10.102
CNOT4	0.385	5.002	0	0	0.385	1.041	1.678	1.897
CNOT6	0.648	17.929	0	0	0.648	5.081	1.952	10.248
CNOT6L	0	5.437	0	0	0	3.25	1.344	0.843
CNOT7	0.443	13.438	0.443	0	0	1.014	4.384	7.598
CNOT8	0.702	9.793	0	0	0.702	0.555	0	8.536
CNOT9	0.156	8.384	0	0	0.156	0	1.775	6.453
CNP	1.515	25.336	0	0	1.515	8.191	0	15.63
CNPPD1	0.441	4.993	0	0	0.441	0	0.921	3.632
CNPY1	0	4.449	0	0	0	0	0	4.449
CNPY2	0.713	12.793	0	0	0.713	0.376	0	11.704
CNPY3	2.423	14.27	0	0	2.423	0	0	11.848
CNPY4	1.23	16.413	0	0	1.23	1.548	1.006	12.629
CNR1	0	0.713	0	0	0	0.713	0	0
CNR2	1.78	25.551	0.255	0	1.525	4.801	0	18.97
CNRIP1	0	11.918	0	0	0	8.985	2.301	0.632
CNST	0.797	9.514	0	0	0.797	0	0.61	8.106
CNTD1	0.415	4.683	0	0	0.415	0	0.342	3.927
CNTF	0.378	4.532	0	0	0.378	0	0	4.154
CNTFR	0	4.123	0	0	0	0	1.025	3.098
CNTLN	0	11.311	0	0	0	0.7	4.983	5.628
CNTN1	0	18.665	0	0	0	8.703	1.825	8.137
CNTN2	0.902	5.336	0	0	0.902	0.458	0	3.976
CNTN3	0	3.496	0	0	0	1.245	0.755	1.496
CNTN4	0	5.314	0	0	0	1.071	0.93	3.313
CNTN5	0.655	18.404	0	0.655	0	5.218	6.331	6.2
CNTN6	0.827	8.363	0	0.827	0	1.376	2.475	3.685
CNTNAP1	0	1.978	0	0	0	0	0.518	1.46
CNTNAP2	0	12.212	0	0	0	0	3.004	9.208
CNTNAP3	0	12.112	0	0	0	4.817	2.587	4.708
CNTNAP4	0	20.668	0	0	0	6.11	2.509	12.048
CNTNAP5	0	6.801	0	0	0	1.434	0.722	4.645
CNTRL	0	12.875	0	0	0	3.614	0.776	8.485
CNTROB	1.185	14.02	0	0	1.185	0.466	2.342	10.027
COA3	0.361	4.883	0	0	0.361	0	0.297	4.225
COA4	1.105	11.374	0	0	1.105	1.11	1.955	7.204
COA5	0.581	11.39	0	0	0.581	1.847	5.299	3.662
COA7	3.752	26.29	0	0	3.752	2.952	1.481	18.105
COASY	0	7.566	0	0	0	0	0	7.566
COBL	0	5.595	0	0	0	1.818	3.777	0
COBLL1	0	8.014	0	0	0	1.327	3.186	3.501
COCH	3.122	16.075	0	0	3.122	1.714	9.237	2.002
COG1	0	11.027	0	0	0	5.092	0	5.935
COG2	0	5.894	0	0	0	3.126	1.062	1.707
COG3	0.813	11.637	0	0	0.813	3.546	0.678	6.6
COG4	0	40.407	0	0	0	1.792	1.368	37.247
COG5	0.193	5.983	0	0	0.193	0.181	2.218	3.392
COG6	0	16.315	0	0	0	0	11.054	5.261
COG7	1.343	17.69	0	0	1.343	5.32	0.507	10.521
COG8	0.699	14.001	0	0	0.699	2.689	1.376	9.237
COIL	1.652	14.608	0.411	0	1.242	4.211	0.793	7.951
COL10A1	1.415	8.206	0.943	0.473	0	0	1.923	4.868
COL11A1	2.34	3.277	0	2.34	0	0	0	0.936
COL11A2	0.646	3.934	0	0	0.646	0.413	0	2.876
COL12A1	0	6.949	0	0	0	0.814	2.523	3.612
COL13A1	0	7.234	0	0	0	1.762	0.569	4.903
COL14A1	3.395	20.912	0	0	3.395	1.694	5.207	10.616
COL15A1	0	6.422	0	0	0	1.182	1.969	3.272
COL16A1	0	3.036	0	0	0	1.102	0	1.934
COL18A1	0	8.838	0	0	0	1.985	1.752	5.101
COL19A1	0.552	6.624	0	0	0.552	0	5.828	0.245
COL1A1	0	1.404	0	0	0	0	0.972	0.431
COL1A2	0	5.863	0	0	0	0.634	2.344	2.886
COL20A1	1.683	4.655	0	1.122	0.561	1.633	0	1.339
COL22A1	1.959	11.068	0	1.959	0	1.341	4.967	2.8
COL23A1	0	39.228	0	0	0	4.156	11.535	23.537
COL24A1	0.791	5.574	0	0	0.791	0.984	0.498	3.301
COL25A1	0	20.373	0	0	0	1.207	5.714	13.452
COL26A1	0.962	12.216	0.962	0	0	2.631	2.168	6.455
COL27A1	0	6.697	0	0	0	2.203	1.045	3.449
COL28A1	0	3.51	0	0	0	1.519	0	1.991
COL2A1	1.105	12.762	1.105	0	0	3.78	0.828	7.048
COL3A1	0.639	3.927	0	0.639	0	0	0	3.288
COL4A1	0	14.905	0	0	0	1.002	6.809	7.094
COL4A2	0	3.25	0	0	0	0	0	3.25
COL4A3	1.659	4.038	0.474	1.186	0	0	0	2.379
COL4A3BP	0.737	14.439	0	0	0.737	0	0.974	12.729
COL4A4	0	7.299	0	0	0	1.753	0	5.547
COL4A5	0	2.694	0	0	0	0	2.199	0.495
COL4A6	0	7.721	0	0	0	0	0	7.721
COL5A1	0	1.746	0	0	0	0.742	0	1.004
COL5A2	4.25	18.204	0	0.619	3.631	1.689	9.341	2.925
COL5A3	0	19.776	0	0	0	3.676	0	16.101
COL6A1	0.417	7.915	0.417	0	0	4.385	0	3.113
COL6A2	0.235	3.461	0.235	0	0	2.782	0	0.444
COL6A3	0.978	20.077	0	0	0.978	11.449	0	7.65
COL6A5	0	9.262	0	0	0	3.214	1.646	4.401
COL6A6	0	15.25	0	0	0	3.833	1.168	10.25
COL7A1	3.015	3.015	0	1.449	1.566	0	0	0
COL8A1	0	7.112	0	0	0	6.744	0	0.368
COL8A2	0.894	7.158	0	0	0.894	2.533	0.344	3.388
COL9A1	0	16.027	0	0	0	0	8.404	7.623
COL9A2	1.04	17.916	0.347	0	0.694	0.574	0	16.301
COL9A3	0	1.939	0	0	0	0	0	1.939
COLEC10	0	3.039	0	0	0	1.109	0.979	0.95
COLEC11	0	5.797	0	0	0	3.533	0.983	1.282
COLEC12	4.717	21.248	2.695	0	2.022	0	6.254	10.277
COLGALT1	2.02	25.811	0	0	2.02	1.64	0.68	21.472
COLGALT2	0.973	22.912	0	0	0.973	16.995	0	4.944
COMMD1	1.392	31.806	0	0	1.392	5.802	3.205	21.407
COMMD10	1.856	7.687	0	0	1.856	2.661	0.434	2.736
COMMD2	0.726	32.668	0	0.726	0	2.437	11.008	18.496
COMMD3	0	1.479	0	0	0	0	0	1.479
COMMD3-BMI1	0	0	0	0	0	0	0	0
COMMD4	0.954	23.676	0	0.613	0.342	2.63	0.523	19.568
COMMD5	2.025	18.536	1.22	0	0.805	3.984	2.286	10.241
COMMD7	3.224	26.077	0	0	3.224	5.283	1.606	15.963
COMMD8	1.839	18.019	0	0	1.839	1.297	13.012	1.871
COMMD9	0.366	8.851	0	0	0.366	1.244	4.155	3.086
COMP	0.481	10.303	0	0	0.481	2.801	0	7.021
COMT	0.796	1.953	0	0	0.796	0	0	1.157
COMTD1	1.349	7.893	0	0	1.349	2.073	0.774	3.698
COPA	1.091	41.281	0.693	0	0.398	0	3.361	36.829
COPB1	0.721	16.498	0	0.721	0	0.626	1.389	13.762
COPB2	0	5.114	0	0	0	0.91	0	4.204
COPE	0.728	27.932	0	0	0.728	1.162	0.296	25.746
COPG1	2.866	25.981	0	0	2.866	6.723	1.152	15.24
COPG2	0	3.63	0	0	0	0	0	3.63
COPRS	0.899	7.327	0	0	0.899	0.533	0.247	5.648
COPS3	0.696	14.028	0	0	0.696	0.698	0.575	12.058
COPS4	2.001	12.095	0	0	2.001	1.64	0.746	7.708
